TAZ,access_nearby_sov,access_transit,access_walk,W_NHBW_sov_AM,W_NHBW_sov_MD,W_NHBW_sov_PM,W_NHBW_sov_NT,W_NHBW_hov2_AM,W_NHBW_hov2_MD,W_NHBW_hov2_PM,W_NHBW_hov2_NT,W_NHBW_hov3_AM,W_NHBW_hov3_MD,W_NHBW_hov3_PM,W_NHBW_hov3_NT,W_NHBW_auto_pay_AM,W_NHBW_auto_pay_MD,W_NHBW_auto_pay_PM,W_NHBW_auto_pay_NT,W_NHBW_walkbike_AM,W_NHBW_walkbike_MD,W_NHBW_walkbike_PM,W_NHBW_walkbike_NT,W_NHBW_t_AM,W_NHBW_t_MD,W_NHBW_t_PM,W_NHBW_t_NT,W_NHBO_sov_AM,W_NHBO_sov_MD,W_NHBO_sov_PM,W_NHBO_sov_NT,W_NHBO_hov2_AM,W_NHBO_hov2_MD,W_NHBO_hov2_PM,W_NHBO_hov2_NT,W_NHBO_hov3_AM,W_NHBO_hov3_MD,W_NHBO_hov3_PM,W_NHBO_hov3_NT,W_NHBO_walkbike_AM,W_NHBO_walkbike_MD,W_NHBO_walkbike_PM,W_NHBO_walkbike_NT,W_NHBO_t_AM,W_NHBO_t_MD,W_NHBO_t_PM,W_NHBO_t_NT,N_NHBSHP_sov_AM,N_NHBSHP_sov_MD,N_NHBSHP_sov_PM,N_NHBSHP_sov_NT,N_NHBSHP_hov2_AM,N_NHBSHP_hov2_MD,N_NHBSHP_hov2_PM,N_NHBSHP_hov2_NT,N_NHBSHP_hov3_AM,N_NHBSHP_hov3_MD,N_NHBSHP_hov3_PM,N_NHBSHP_hov3_NT,N_NHBSHP_auto_pay_AM,N_NHBSHP_auto_pay_MD,N_NHBSHP_auto_pay_PM,N_NHBSHP_auto_pay_NT,N_NHBSHP_walkbike_AM,N_NHBSHP_walkbike_MD,N_NHBSHP_walkbike_PM,N_NHBSHP_walkbike_NT,N_NHBSHP_t_AM,N_NHBSHP_t_MD,N_NHBSHP_t_PM,N_NHBSHP_t_NT,N_NHBO_sov_AM,N_NHBO_sov_MD,N_NHBO_sov_PM,N_NHBO_sov_NT,N_NHBO_hov2_AM,N_NHBO_hov2_MD,N_NHBO_hov2_PM,N_NHBO_hov2_NT,N_NHBO_hov3_AM,N_NHBO_hov3_MD,N_NHBO_hov3_PM,N_NHBO_hov3_NT,N_NHBO_auto_pay_AM,N_NHBO_auto_pay_MD,N_NHBO_auto_pay_PM,N_NHBO_auto_pay_NT,N_NHBO_walkbike_AM,N_NHBO_walkbike_MD,N_NHBO_walkbike_PM,N_NHBO_walkbike_NT,N_NHBO_t_AM,N_NHBO_t_MD,N_NHBO_t_PM,N_NHBO_t_NT
1903,7.64987,0,0.115901,42.4215,30.1375,65.5719,60.0829,9.5099,6.75603,14.6994,13.4692,0.425478,0.302104,0.657162,0.602499,0.328453,0.231295,0.503514,0.462288,1.41084,0.777897,1.36736,1.27556,0,0,0,0,3.94899,2.80613,6.10601,5.59359,0.666716,0.473642,1.03052,0.944287,0.173722,0.123414,0.268517,0.246048,0.0353371,0.0302621,0.061088,0.061276,0,0,0,0,18.6284,69.4668,38.5638,30.7648,14.7,30.6219,13.8681,6.79947,9.59005,64.1442,36.707,29.3118,0.130815,0.849582,0.490829,0.385387,0.26631,2.20056,1.16803,1.03721,0,0,0,0,11.4301,23.8821,12.6442,10.3584,12.8805,31.4739,16.1676,11.6401,5.58661,13.8881,6.68348,3.85022,0.763202,1.95832,1.23374,1.30812,0.198879,0.50813,0.218662,0.115579,0,0,0,0
1904,6.83213,0,0,14.9511,10.1528,22.6408,20.1471,3.35114,2.27557,5.07463,4.51567,0.150054,0.101933,0.227154,0.202358,0.110656,0.074695,0.166627,0.148486,0.0872566,0.0481107,0.0845672,0.0788895,0,0,0,0,1.39106,0.944425,2.10678,1.87379,0.234946,0.15954,0.355775,0.316596,0.0612184,0.0415704,0.0927022,0.0824935,0.00196894,0.00168617,0.00340375,0.00341423,0,0,0,0,2.0938,4.73449,2.69152,2.3132,2.67818,5.3605,2.47526,1.18518,0.223108,1.44952,0.855735,0.665682,0.00295901,0.0180718,0.0107256,0.00816776,0.0166212,0.137344,0.0729,0.0647352,0,0,0,0,1.97493,3.95875,2.26223,2.03728,1.98012,4.05181,2.14804,1.62709,0.883679,1.81339,0.846132,0.416337,0.162215,0.329541,0.232123,0.274805,0.0145097,0.0370718,0.015953,0.00843231,0,0,0,0
1905,6.76076,0,0,7.06495,4.81102,10.6955,9.56059,1.58333,1.07817,2.39693,2.14258,0.0711832,0.0484894,0.107725,0.0963966,0.0519745,0.0351739,0.0782086,0.0700386,0.000469138,0.000258669,0.000454679,0.000424153,0,0,0,0,0.656053,0.446667,0.993316,0.887485,0.111017,0.0755976,0.168062,0.150232,0.0289271,0.019698,0.043791,0.0391452,1.05871e-05,9.06657e-06,1.83021e-05,1.83584e-05,0,0,0,0,0.649158,1.30802,0.775896,0.756978,0.816513,1.64251,0.755753,0.363573,-0.00430113,-0.00866733,-0.0039812,-0.00192039,0,0,0,0,8.93891e-05,0.000738636,0.000392057,0.000348147,0,0,0,0,0.658957,1.32824,0.798673,0.798517,0.628513,1.26624,0.695627,0.58577,0.264571,0.532077,0.244941,0.117741,0.0569854,0.113406,0.083155,0.103922,7.79457e-05,0.000199149,8.56995e-05,4.52983e-05,0,0,0,0
1906,7.33984,0,0.0228137,18.9374,13.4088,29.2697,26.7164,4.24532,3.00589,6.56145,5.98917,0.189823,0.134365,0.293209,0.267821,0.144159,0.101283,0.221043,0.202354,0.29389,0.162042,0.284831,0.265708,0,0,0,0,1.76335,1.24869,2.72611,2.48758,0.297625,0.210731,0.459993,0.419881,0.0775504,0.0549089,0.119858,0.109406,0.00657885,0.00563401,0.011373,0.011408,0,0,0,0,3.4918,8.0192,4.44293,3.8553,4.09452,8.50305,3.86823,1.88635,0.243394,1.68498,0.975737,0.778136,0.00349194,0.0222068,0.0129427,0.0100597,0.0525225,0.434002,0.230362,0.204561,0,0,0,0,3.25101,6.77718,3.77408,3.4082,3.29232,6.96693,3.60811,2.74302,1.39939,2.96326,1.35886,0.676813,0.230665,0.48777,0.334235,0.404242,0.0449619,0.114877,0.0494346,0.0261297,0,0,0,0
1907,7.01411,0,0,13.6715,9.76138,21.2321,19.4692,3.06454,2.18804,4.75923,4.36412,0.137163,0.0979143,0.212901,0.195359,0.102667,0.0728281,0.158362,0.145598,0.023531,0.0129743,0.0228057,0.0212746,0,0,0,0,1.27233,0.908502,1.9764,1.81176,0.21485,0.153399,0.333657,0.305962,0.0559821,0.0399703,0.086939,0.0797228,0.000514235,0.000440382,0.00088897,0.000891706,0,0,0,0,2.27576,5.92478,3.32465,2.89225,2.62169,5.48575,2.48853,1.21815,0.458401,2.97462,1.72515,1.36155,0.00607232,0.0372657,0.0218933,0.0168628,0.0048413,0.0400044,0.0212338,0.0188556,0,0,0,0,1.9986,4.20352,2.3561,2.18835,2.02931,4.4359,2.31668,1.807,0.887994,1.95083,0.902643,0.465354,0.158321,0.348022,0.238651,0.292491,0.00453507,0.011587,0.0049862,0.00263556,0,0,0,0
1908,7.11225,0,0,12.8122,9.09794,19.869,18.1338,2.87207,2.03944,4.45391,4.06499,0.128482,0.0912042,0.199118,0.181864,0.0966605,0.0681769,0.148865,0.13618,0.0161125,0.00888395,0.0156159,0.0145675,0,0,0,0,1.1927,0.847048,1.85012,1.68801,0.201353,0.142978,0.312247,0.284986,0.0524655,0.037255,0.0813603,0.0742572,0.000348963,0.000298846,0.000603261,0.000605117,0,0,0,0,1.74673,3.65055,2.06495,1.91483,2.16712,4.50833,2.0552,1.00023,-0.0110267,-0.022966,-0.0104543,-0.00509955,0,0,0,0,0.00293587,0.0242596,0.0128766,0.0114344,0,0,0,0,1.73236,3.62184,2.07444,1.97294,1.70525,3.55882,1.8781,1.49897,0.721652,1.50119,0.684626,0.332965,0.134231,0.279638,0.197859,0.249351,0.00261822,0.00668947,0.00287867,0.00152158,0,0,0,0
1909,7.6502,0,0.897898,23.6977,15.7486,35.36,31.2957,5.31372,3.53113,7.92857,7.01705,0.236273,0.157107,0.352426,0.312368,0.181309,0.11955,0.268793,0.237846,2.02605,1.1171,1.9636,1.83177,0,0,0,0,2.2126,1.46994,3.30188,2.92037,0.372473,0.247524,0.555761,0.491885,0.0970532,0.0644959,0.144811,0.128168,0.044726,0.0383026,0.0773188,0.0775567,0,0,0,0,4.63834,10.3037,5.78325,5.01506,4.94937,9.8451,4.48955,2.1804,0.344816,2.23174,1.31197,1.02789,0.00517966,0.0312804,0.0184939,0.0141687,0.382849,3.16354,1.67916,1.49109,0,0,0,0,4.21366,8.38673,4.72718,4.28819,4.25973,8.63988,4.51763,3.44833,1.73667,3.53277,1.62685,0.809461,0.30113,0.601672,0.432029,0.529955,0.390702,0.998234,0.429568,0.227057,0,0,0,0
1910,7.23908,0,0.841585,20.1569,13.3974,30.2051,26.5389,4.51934,3.00367,6.77214,5.94996,0.200995,0.133677,0.301097,0.264925,0.150318,0.0992378,0.224137,0.19671,1.44787,0.798309,1.40324,1.30903,0,0,0,0,1.88164,1.25021,2.81997,2.47602,0.316792,0.210552,0.474703,0.417086,0.0825447,0.0548623,0.123691,0.108678,0.0329766,0.0282406,0.0570074,0.0571828,0,0,0,0,3.26481,6.43782,3.60041,3.11222,4.07258,8.02786,3.6945,1.77324,-0.0205065,-0.0405091,-0.0186059,-0.00895627,0,0,0,0,0.253589,2.09545,1.11223,0.987662,0,0,0,0,3.20135,6.31447,3.5748,3.1714,3.20605,6.32293,3.3139,2.47375,1.37227,2.70439,1.2451,0.597225,0.246851,0.477695,0.347766,0.421953,0.248702,0.635426,0.273441,0.144533,0,0,0,0
1911,7.12407,0,0,17.8793,12.6701,27.6808,25.2201,4.0083,2.84044,6.20557,5.65395,0.179129,0.126905,0.277151,0.252731,0.135303,0.0951529,0.207945,0.189755,0.256159,0.141239,0.248264,0.231596,0,0,0,0,1.6653,1.18023,2.5789,2.34876,0.281004,0.199129,0.435038,0.396376,0.0732197,0.0518859,0.113355,0.103281,0.00597501,0.0051169,0.0103291,0.0103609,0,0,0,0,3.03561,7.05257,3.90629,3.37213,3.7271,7.73476,3.52096,1.71429,0.255024,1.77274,1.02308,0.817637,0.00360299,0.023223,0.0134943,0.0105215,0.0451173,0.372811,0.197883,0.17572,0,0,0,0,2.84078,5.91836,3.29382,2.96111,2.87594,6.09544,3.15665,2.39005,1.25477,2.66215,1.22254,0.609769,0.207667,0.44055,0.299516,0.357298,0.0386528,0.0987568,0.0424978,0.0224631,0,0,0,0
1912,6.45001,0,0,6.24665,4.47204,9.72674,8.92612,1.40009,1.00234,2.18009,2.00064,0.062802,0.0449443,0.0977189,0.089752,0.0455173,0.0324218,0.0705149,0.0647962,0.000119881,6.60986e-05,0.000116186,0.000108385,0,0,0,0,0.58072,0.41581,0.904535,0.829766,0.0981632,0.0702753,0.152848,0.14027,0.0255778,0.0183112,0.0398267,0.0365493,2.62398e-06,2.24713e-06,4.53613e-06,4.55009e-06,0,0,0,0,0.611044,1.28862,0.735279,0.704235,0.871983,1.82819,0.830558,0.405966,-0.00470923,-0.00988481,-0.00448437,-0.00219663,0,0,0,0,2.551e-05,0.000210793,0.000111886,9.93546e-05,0,0,0,0,0.629813,1.32876,0.768149,0.754572,0.609705,1.28344,0.681744,0.561668,0.275187,0.576929,0.262186,0.128088,0.0560813,0.118395,0.0832659,0.105965,2.49416e-05,6.37252e-05,2.74227e-05,1.44949e-05,0,0,0,0
1913,7.24967,0,0,31.033,20.6615,46.3241,41.0493,6.95709,4.63177,10.3849,9.20218,0.310367,0.206754,0.463148,0.410955,0.232392,0.15362,0.344746,0.305647,0.100436,0.0553774,0.0973405,0.0908053,0,0,0,0,2.89265,1.92531,4.31844,3.82434,0.487709,0.324703,0.727999,0.645113,0.127079,0.0846061,0.189691,0.168093,0.00225785,0.00193359,0.0039032,0.00391521,0,0,0,0,10.4437,37.7897,21.4941,17.0635,8.34135,16.5955,7.56204,3.67551,6.53454,40.657,23.7495,18.545,0.0855824,0.519986,0.30609,0.235698,0.0183577,0.151693,0.0805164,0.0714986,0,0,0,0,6.25609,12.4534,6.77744,5.73165,7.00697,16.5561,8.70451,6.3661,3.12732,7.5507,3.69382,2.13057,0.485337,1.17572,0.771995,0.827203,0.018075,0.0461811,0.019873,0.0105043,0,0,0,0
1914,7.03071,0,0,11.9622,7.97395,17.818,15.8725,2.68174,1.78755,3.99442,3.55821,0.119792,0.0799017,0.178383,0.159124,0.0893711,0.0591132,0.132178,0.117889,0.0075689,0.00417327,0.00733561,0.00684312,0,0,0,0,1.11438,0.742589,1.66005,1.47785,0.188003,0.125318,0.280026,0.249455,0.0489868,0.0326533,0.0729648,0.064999,0.000176396,0.000151063,0.00030494,0.000305878,0,0,0,0,1.39094,2.78701,1.5975,1.52659,1.70155,3.4083,1.5444,0.756203,-0.00873905,-0.0175403,-0.00793293,-0.00389543,0,0,0,0,0.00129984,0.0107408,0.00570105,0.00506253,0,0,0,0,1.38771,2.78136,1.61532,1.58263,1.34632,2.69862,1.43641,1.183,0.563376,1.12818,0.511468,0.250235,0.11244,0.220946,0.159336,0.201141,0.00122207,0.00312237,0.00134364,0.000710211,0,0,0,0
1915,6.55605,0,0,8.41318,5.60134,12.5214,11.1482,1.88589,1.25554,2.80675,2.49887,0.0844728,0.0562726,0.125671,0.112055,0.0611207,0.0404117,0.0904097,0.0805685,0.000101329,5.58697e-05,9.82058e-05,9.16125e-05,0,0,0,0,0.782713,0.520952,1.16511,1.03661,0.132219,0.0880266,0.196778,0.1752,0.0344515,0.0229366,0.0512733,0.0456509,2.36418e-06,2.02465e-06,4.08702e-06,4.0996e-06,0,0,0,0,0.776247,1.55529,0.896924,0.8657,1.0564,2.11585,0.959135,0.469483,-0.00567585,-0.0113929,-0.00515441,-0.00253043,0,0,0,0,1.74228e-05,0.000143967,7.64156e-05,6.78571e-05,0,0,0,0,0.795842,1.595,0.932236,0.922517,0.765051,1.53347,0.820467,0.682897,0.336543,0.673888,0.305626,0.149487,0.0674686,0.132578,0.0939271,0.115983,1.63327e-05,4.17295e-05,1.79574e-05,9.49176e-06,0,0,0,0
1916,6.88757,0,0,12.8589,8.55055,19.1316,17.012,2.88232,1.91653,4.28825,3.8131,0.129159,0.085931,0.1921,0.171045,0.0948425,0.062543,0.140131,0.124628,1.69472e-05,9.34416e-06,1.64248e-05,1.53221e-05,0,0,0,0,1.19605,0.795075,1.7797,1.58155,0.20208,0.13437,0.300649,0.267345,0.0526549,0.0350121,0.0783383,0.0696605,0,0,0,0,0,0,0,0,1.80878,4.68549,2.6858,2.35513,2.00882,4.00911,1.82057,0.889009,0.465541,2.90348,1.7012,1.32763,0.00578128,0.034738,0.0204981,0.0157419,2.91355e-06,2.40751e-05,1.27787e-05,1.13475e-05,0,0,0,0,1.55529,3.10544,1.78346,1.70025,1.56156,3.28521,1.74856,1.39725,0.679269,1.44445,0.673546,0.351067,0.125864,0.261132,0.182235,0.217727,2.73214e-06,6.98054e-06,3.00392e-06,1.58779e-06,0,0,0,0
1917,6.93531,0,0,18.0906,11.987,26.8979,23.826,4.05534,2.68699,6.02954,5.34084,0.181392,0.120247,0.269602,0.239116,0.134623,0.0884269,0.198774,0.175999,0.00368959,0.00203433,0.00357587,0.00333579,0,0,0,0,1.68418,1.11565,2.50445,2.21711,0.284308,0.188379,0.42271,0.37444,0.0740806,0.0490849,0.110143,0.0975657,8.60528e-05,7.36942e-05,0.000148762,0.000149219,0,0,0,0,2.534,5.04141,2.79962,2.47995,3.381,6.72357,3.06077,1.48994,-0.0175158,-0.0349069,-0.01586,-0.0077427,0,0,0,0,0.000634144,0.00524003,0.00278133,0.00246982,0,0,0,0,2.52998,5.03485,2.83005,2.57219,2.51734,5.00957,2.60354,1.98941,1.11116,2.20918,1.00615,0.489422,0.193004,0.376977,0.262814,0.315966,0.000595037,0.0015203,0.000654229,0.000345807,0,0,0,0
1918,6.541,0,0,7.00102,4.64118,10.416,9.22501,1.56888,1.04002,2.3341,2.06719,0.0706433,0.0468571,0.105071,0.0931763,0.0501994,0.0330068,0.0741988,0.0656842,0,0,0,0,0,0,0,0,0.649613,0.430518,0.96658,0.855548,0.110008,0.0729262,0.163664,0.144953,0.0286643,0.019002,0.042645,0.0377696,0,0,0,0,0,0,0,0,0.589008,1.16979,0.690449,0.681782,0.777277,1.54271,0.703662,0.341768,-0.00418866,-0.00833324,-0.00379315,-0.00184792,0,0,0,0,0,0,0,0,0,0,0,0,0.605331,1.20252,0.719745,0.728398,0.573884,1.14018,0.622354,0.530254,0.247482,0.491084,0.224086,0.108767,0.0522463,0.10128,0.0738485,0.0918382,0,0,0,0,0,0,0,0
