"TAZ","Type","HH","HH_POP","GQPop","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","HHOF1","HHOF2","HHOF3","HHOF4","HHOF5","HHOF6","HHOF7","Elem","High","College","StudGQ_UNR","StudOff_UNR","BuildingS_UNR","NAICS11","NAICS21","NAICS22","NAICS23","NAICS31","NAICS32","NAICS33","NAICS42","NAICS44","NAICS45","NAICS48","NAICS49","NAICS51","NAICS52","NAICS53","NAICS54","NAICS55","NAICS56","NAICS61","NAICS62","NAICS71","NAICS72","NAICS81","NAICS92","NAICS99","HotelRms","AWDT","IEEI_Distance","PCT_AUTO_EE","PCT_AUTO_IEEI","PCT_TRK_EE","PCT_TRK_IEEI","Industry","Office","Service_RateHigh","Service_RateLow","Retail","K12","PctHighPay","Enplanements","TotalEmp","Density","AreaType","ATSmoothed","EmpDensity","Cluster","ClusterName","Industry_EL","Industry_EH","Office_EL","Office_EH","Retail_EL","Retail_EH","Service_RateLow_EL","Service_RateLow_EH","Service_RateHigh_EL","Service_RateHigh_EH","walkability_attr","gs_home_attr","gs_work_attr","gs_other_attr","gs_total_attr","GSIndex","ApproachDensity","walk_attr_dens","IndEmpDensity","ApproachDensity_z","IndEmpDensity_z","walk_attr_dens_z","GSIndex_z","Walkability","wHH","wK12","wCollege","wRetail","wTotalEmp","access_general_sov_attr","access_nearby_sov_attr","access_walk_attr","access_transit_attr","access_employment_sov_attr","access_general_sov","access_nearby_sov","access_walk","access_transit","access_employment_sov","PctNearBusStop","PKTNCWait","OPTNCWait","AirportProd"
901,"Internal",158,289,0.00,85417.00,79.2388,12.1107,8.65052,77,55,13,7,1,5,0.00,0.00,0.00,0.00,,8,,0.00,0.00,1,8,3,0.00,47,0.00,10,26,0.00,0.00,0.00,41,143,78,65,182,8,468,25,131,56,0.00,0.00,0.00,,,,,,,55,251,104.3,714.7,167,0.00,44.8498,0,1292,18868.73,"Urban",1,10518.81,8,"EastReno-Meadowo",30.3326,24.6674,138.427,112.573,92.1009,74.8991,394.159,320.541,57.5217,46.7783,8927.50,1027.00,1938.00,7642.10,10607.10,0.438166,0.00,86357.67,447.782,-0.362952,0.0965383,0.0187513,0.150345,0.119228,18.838,0.00,0.00,19.9111,154.042,8927.50,1899.50,0.85185,8927.50,1292.00,12.7736,10.1076,2.75406,5.04458,11.5465,1,8.33739,4.83739,21.2529
902,"Internal",74,155,0.00,85417.00,45.8065,17.4194,36.7742,33,22,2,14,2,1,0.00,0.00,0.00,0.00,,4,,0.00,52,0.00,9,0.00,0.00,0.00,0.00,55,0.00,0.00,0.00,0.00,10,0.00,9,20,107,1,52,0.00,0.00,64,0.00,0.00,0.00,,,,,,,56.5,131.5,10.8,125.2,55,0.00,47.3896,0,379,5624.87,"Urban",1,2842.14,8,"EastReno-Meadowo",29.7249,26.7751,69.1827,62.3173,28.9357,26.0643,65.8683,59.3317,5.68193,5.11807,2494.70,481,568.5,2268.10,3317.60,0.482229,0.00,24878.88,423.697,-0.362952,0.0754992,-0.116143,0.536417,0.121036,8.95664,0.00,0.00,6.65696,45.8725,2494.70,519.7,0.384609,2494.70,379,12.6094,9.79451,2.50503,4.33389,11.4716,0.775044,8.86661,5.36661,6.308
903,"Internal",119,300,0.00,90071.00,47,25,28,38,38,16,12,5,5,5,0.00,0.00,0.00,,6,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,2,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.2,7.8,0.00,0.00,72.7273,0,8,1117.87,"Suburban",1,28.6118,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,0.00,0.00,2.12727,5.67273,0.0545455,0.145455,270.9,773.5,12,258.9,1044.40,0.389904,10.7294,3735.27,0.00,-0.296141,-0.294607,-0.162535,-0.272519,0.110607,13.1622,0.00,0.00,0.00,0.884853,270.9,69.1,0.494148,270.9,8,12.4571,9.37807,1.90929,3.08802,11.4108,0.00,9.3948,5.8948,1.90416
904,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,8,83,0.00,30,91,0.00,29,298,1541.00,1,0.00,0.00,800,,,,,,,0.00,121,95.2,323.8,1542.00,0.00,33.1821,0,2082,54552.41,"Downtown",1,34744.02,8,"EastReno-Meadowo",0.00,0.00,80.8497,40.1503,1030.33,511.668,216.356,107.444,63.6107,31.5893,31544.80,0.00,3123.00,28736.40,31859.40,0.176831,0.00,531663.68,0.00,-0.362952,-0.294607,0.995822,-2.13942,0.113062,0.00,0.00,0.00,174.341,235.394,31544.80,6885.50,1.26624,31544.80,2082.00,13.0406,11.0936,2.81764,5.96554,11.6248,1,7.56002,4.06002,
905,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,25,0.00,0.00,0.00,8,250,117,0.00,0.00,0.00,5,6,0.00,0.00,145,0.00,0.00,17,92,28,0.00,0.00,0.00,,,,,,,20.5,157.5,5.1,50.9,459,0.00,48.3871,0,693,22247.09,"Downtown",1,14169.00,8,"EastReno-Meadowo",10.5806,9.91935,81.2903,76.2097,236.903,222.097,26.271,24.629,2.63226,2.46774,9430.90,0.00,1039.50,8800.90,9840.40,0.188954,81.7836,201195.76,419.141,0.146305,0.0715195,0.270724,-2.0332,0.105883,0.00,0.00,0.00,48.6004,73.3771,9430.90,2038.10,0.352985,9430.90,693,13.0647,11.2575,2.73164,5.52806,11.6416,1,7.49466,3.99466,
906,"Internal",251,694,0.00,73514.00,54.3228,38.9049,6.77233,58,72,44,39,26,10,2,0.00,0.00,0.00,,11,,0.00,0.00,0.00,62,0.00,0.00,0.00,0.00,1,0.00,154,0.00,0.00,1,23,3,0.00,13,1,0.00,11,57,7,0.00,0.00,0.00,,,,,,,185,44,3.7,42.3,58,0.00,46.8254,0,333,20313.93,"Urban",1,5559.05,8,"EastReno-Meadowo",98.373,86.627,23.3968,20.6032,30.8413,27.1587,22.4929,19.8071,1.96746,1.73254,2506.10,1631.50,499.5,2121.00,4252.00,0.590147,166.939,70982.25,3088.36,0.676554,2.40313,-0.0149847,1.48198,0.158182,39.7037,0.00,0.00,9.17457,52.6747,2506.10,533,1.55723,2506.10,333,12.9645,10.1811,2.42102,4.24897,11.6924,1,7.77167,4.27167,9.9717
907,"Internal",5,12,0.00,64375.00,66.6667,25,8.33333,1,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,5,0.00,0.00,13,0.00,0.00,0.00,0.00,20,80,0.00,0.00,0.00,6,0.00,14,0.00,117,0.00,114,26,138,34,147,0.00,0.00,,,,,,,11.5,270.5,30.6,163.4,238,0.00,53.3719,0,714,11348.06,"Urban",1,7150.95,8,"EastReno-Meadowo",5.36224,6.13776,126.129,144.371,110.975,127.025,76.1904,87.2096,14.2682,16.3318,6392.50,32.5,1071.00,6024.80,7128.30,0.263052,70.1074,71392.33,115.176,0.0735983,-0.193998,-0.0140849,-1.38398,0.106211,0.531056,0.00,0.00,25.2783,75.8348,6392.50,1352.10,0.203533,6392.50,714,12.9741,10.5888,2.41765,6.24651,11.6153,1,7.74454,4.24454,11.3472
908,"Internal",288,606,0.00,85417.00,46.8647,14.6865,38.4488,94,120,40,25,3,5,1,0.00,0.00,0.00,,15,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,0.00,2,0.00,24,0.00,1,3,0.00,0.00,0.00,,,,,,,0.5,2.5,4.8,29.2,1,0.00,28.8889,0,38,5232.60,"Urban",1,298.707,8,"EastReno-Meadowo",0.355556,0.144444,1.77778,0.722222,0.711111,0.288889,20.7644,8.43556,3.41333,1.38667,765.3,1872.00,57,714.8,2643.80,0.425071,31.4429,20782.17,3.93036,-0.167161,-0.291174,-0.125132,0.0356051,0.117517,33.8449,0.00,0.00,0.117517,4.46564,765.3,190.4,1.27149,765.3,38,12.712,9.98099,2.4243,4.98066,11.5181,0.950879,8.531,5.031,3.97819
909,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,14,0.00,0.00,0.00,0.00,98,117,0.00,0.00,0.00,8,5,0.00,0.00,0.00,0.00,0.00,6,29,3,0.00,0.00,0.00,,,,,,,7,7,1.8,20.2,244,0.00,31.0881,0,280,5047.46,"Urban",1,3214.69,8,"EastReno-Meadowo",4.82383,2.17617,4.82383,2.17617,168.145,75.8549,13.9202,6.27979,1.24041,0.559585,4728.00,0.00,420,4326.20,4746.20,0.161322,0.00,54491.25,80.3672,-0.362952,-0.224405,-0.0511685,-2.27531,0.0893531,0.00,0.00,0.00,21.8021,25.0189,4728.00,1033.80,0.158349,4728.00,280,12.8783,10.2903,2.52897,5.14827,11.6082,1,8.0208,4.5208,
910,"Internal",64,153,0.00,90071.00,56.2092,21.5686,22.2222,13,30,8,9,4,0.00,0.00,0.00,0.00,0.00,,4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,2,0.00,0.00,0.00,0.00,100,0,2,2189.52,"Suburban",1,28.0455,8,"EastReno-Meadowo",0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,127.6,416,3,129.8,548.8,0.36944,0.00,7695.70,0.00,-0.362952,-0.294607,-0.153845,-0.451821,0.107559,6.88381,0.00,0.00,0.00,0.215119,127.6,33,0.258439,127.6,2,12.1688,8.73896,1.24974,2.12197,11.2902,0.00,10.5025,7.00247,1.11286
911,"Internal",184,433,0.00,64375.00,63.2794,28.8684,7.85219,63,61,20,21,13,3,3,0.00,0.00,0.00,,11,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,3,14,0.00,0.00,0.00,0.00,0.00,5,24,5,0.00,0.00,0.00,,,,,,,0.00,0.00,1.5,25.5,27,0.00,22.2222,0,54,24164.10,"Urban",1,2520.08,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,21,6,19.8333,5.66667,1.16667,0.333333,1005.70,1196.00,81,924.7,2201.70,0.527168,0.00,102749.09,0.00,-0.362952,-0.294607,0.0547167,0.93016,0.130885,24.0828,0.00,0.00,3.53389,7.06778,1005.70,235.1,0.929808,1005.70,54,12.8043,10.1901,2.53327,5.3939,11.5534,0.930543,8.24281,4.74281,3.9791
912,"Internal",505,1439.00,0.00,63419.00,60.5976,35.0243,4.37804,110,126,125,63,44,29,8,0.00,0.00,0.00,,21,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,21,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,2,0.00,27,0.00,0.00,27.2727,0,29,16697.38,"Urban",1,326.179,8,"EastReno-Meadowo",0.00,0.00,1.45455,0.545455,0.00,0.00,19.6364,7.36364,0.00,0.00,1116.70,3282.50,43.5,1078.40,4404.40,0.384514,0.00,49538.76,0.00,-0.362952,-0.294607,-0.0620351,-0.31974,0.11127,56.1914,0.00,0.00,0.00,3.22683,1116.70,285.9,2.10959,1116.70,29,12.8236,9.9256,2.31143,3.99726,11.633,1,8.18411,4.68411,11.2247
913,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,81,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,4.8,11.2,97,0.00,34.5679,0,113,2935.96,"Downtown",1,1869.89,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,63.4691,33.5309,7.3284,3.8716,3.14074,1.65926,1903.50,0.00,169.5,1734.00,1903.50,0.162234,0.00,31498.56,0.00,-0.362952,-0.294607,-0.101618,-2.26732,0.0884798,0.00,0.00,0.00,8.58254,9.99822,1903.50,416.9,0.062335,1903.50,113,12.9974,10.7326,2.62595,6.14755,11.6232,1,7.67931,4.17931,
914,"Internal",182,492,0.00,73514.00,54.878,40.8537,4.26829,44,61,26,25,12,10,4,0.00,0.00,0.00,,8,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1.5,4.5,0.00,1,0.00,0.00,36.3636,0,7,15200.76,"Urban",1,211.545,8,"EastReno-Meadowo",0.954545,0.545455,2.86364,1.63636,0.00,0.00,0.636364,0.363636,0.00,0.00,369.4,1183.00,10.5,370.6,1564.10,0.371755,0.00,47268.29,45.3311,-0.362952,-0.255009,-0.0670168,-0.431534,0.109772,19.9784,0.00,0.00,0.00,0.768402,369.4,95.2,0.750051,369.4,7,12.8592,10.0459,2.38863,4.08521,11.6466,1,8.07738,4.57738,3.46456
915,"Internal",310,779,0.00,58338.00,62.2593,32.6059,5.13479,93,91,56,31,26,9,4,0.00,0.00,0.00,,13,,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,61,0.00,0.00,0.00,0.00,0.00,18,0.00,0.00,0.00,0.00,28,1,8,2,0.00,0.00,0.00,,,,,,,5.5,5.5,5.9,43.1,69,0.00,38.75,0,129,14995.63,"Urban",1,1970.81,8,"EastReno-Meadowo",3.36875,2.13125,3.36875,2.13125,42.2625,26.7375,26.3988,16.7013,3.61375,2.28625,2186.70,2015.00,193.5,2007.50,4216.00,0.542735,0.00,64410.20,84.0266,-0.362952,-0.221208,-0.0294048,1.06656,0.130604,40.4871,0.00,0.00,9.01164,16.8479,2186.70,502.2,1.58546,2186.70,129,12.7616,9.83268,2.66945,4.60778,11.5992,1,8.37459,4.87459,7.82573
916,"Internal",199,479,0.00,107000.00,41.1273,12.5261,46.3466,63,62,26,34,8,4,2,0.00,0.00,0.00,,11,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9,0.00,0.00,0.00,,,,,,,1.5,1.5,0.00,11,0.00,0.00,83.3333,0,14,4003.73,"Urban",1,111.885,8,"EastReno-Meadowo",0.25,1.25,0.25,1.25,0.00,0.00,1.83333,9.16667,0.00,0.00,448.7,1293.50,21,431.6,1746.10,0.389982,63.9342,13954.43,11.9877,0.0351586,-0.284135,-0.140113,-0.271832,0.116536,23.1907,0.00,0.00,0.00,1.63151,448.7,114.2,0.870648,448.7,14,12.5907,9.6894,2.10551,3.50111,11.4825,0.00,8.92953,5.42953,2.72444
917,"Internal",359,679,0.00,86818.00,60.972,13.1075,25.9205,166,127,37,8,13,5,3,0.00,0.00,0.00,,18,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,18,0.00,0.00,41.9355,0,18,10805.66,"Urban",1,275.007,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,0.00,0.00,10.4516,7.54839,0.00,0.00,782.9,2333.50,27,755.9,3116.40,0.380419,45.8344,47612.82,0.00,-0.0775462,-0.294607,-0.0662609,-0.355621,0.115355,41.4123,0.00,0.00,0.00,2.07638,782.9,201.1,1.55474,782.9,18,12.8052,10.2253,2.31497,4.54435,11.5573,0.00109035,8.24023,4.74023,5.40772
918,"Internal",126,280,0.00,107000.00,37.8571,20.7143,41.4286,41,43,25,11,3,2,1,0.00,0.00,0.00,,7,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,9,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,,,,,,,0.5,9.5,0.00,2,0.00,0.00,76.9231,0,12,2004.28,"Suburban",1,80.4818,8,"EastReno-Meadowo",0.115385,0.384615,2.19231,7.30769,0.00,0.00,0.461538,1.53846,0.00,0.00,280.6,819,18,287.3,1124.30,0.4038,20.1205,7540.48,3.35341,-0.237664,-0.291678,-0.154186,-0.150759,0.113265,14.2714,0.00,0.00,0.00,1.35918,280.6,70.4,0.53579,280.6,12,12.3821,9.15119,1.34193,2.09063,11.4017,0.00,9.66934,6.16934,1.52864
919,"Internal",187,375,0.00,107000.00,48.5333,17.6,33.8667,56,100,16,7,5,3,0.00,0.00,0.00,0.00,,12,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,1,0.00,0.00,2,0.00,0.00,0.00,,,,,,,0.00,0.00,0.2,3.8,0.00,0.00,47.3684,0,4,1778.63,"Suburban",1,18.6595,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,0.00,0.00,2,1.8,0.105263,0.0947368,377.7,1215.50,6,371.7,1593.20,0.363493,18.6595,7432.08,0.00,-0.246761,-0.294607,-0.154424,-0.503926,0.108726,20.3318,0.00,0.00,0.00,0.434905,377.7,98.3,0.763317,377.7,4,12.4913,9.39079,1.69866,2.93443,11.4469,0.00,9.27297,5.77297,2.32552
920,"Internal",289,686,0.00,86818.00,51.7493,17.4927,30.758,61,132,51,29,8,4,4,0.00,0.00,0.00,,17,,1,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,0.00,2,0.00,0.00,7,7,32,2,0.00,0.00,0.00,,,,,,,3.5,4.5,3.5,40.5,32,0.00,64.7059,0,84,5287.53,"Urban",1,543.047,8,"EastReno-Meadowo",1.23529,2.26471,1.58824,2.91176,11.2941,20.7059,14.2941,26.2059,1.23529,2.26471,1417.90,1878.50,126,1303.60,3308.10,0.520812,25.8594,21386.35,22.627,-0.201929,-0.274842,-0.123806,0.87447,0.128327,37.0865,0.00,0.00,4.10646,10.7795,1417.90,332.5,1.42216,1417.90,84,12.535,9.55123,2.24496,4.00781,11.4597,0.000215747,9.11999,5.61999,5.78372
921,"Internal",32,79,0.00,64375.00,63.2911,29.1139,7.59494,11,10,3,4,2,1,1,0.00,0.00,0.00,,2,,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,68,914,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,29,22,114,45,0.00,0.00,0.00,,,,,,,1,0.00,12.4,91.6,1096.00,0.00,23.1788,0,1201,14535.26,"Urban",1,8885.17,8,"EastReno-Meadowo",0.768212,0.231788,0.00,0.00,841.96,254.04,70.3682,21.2318,9.52583,2.87417,21141.40,208,1801.50,19339.90,21349.40,0.172174,0.00,157945.86,7.39814,-0.362952,-0.288144,0.175827,-2.18022,0.0947857,3.03314,0.00,0.00,103.885,113.838,21141.40,4634.90,0.868391,21141.40,1201.00,12.9229,10.5934,2.30557,5.07202,11.5964,0.694964,7.89065,4.39065,13.203
922,"Internal",485,1077.00,0.00,61487.00,71.5877,20.8914,7.52089,178,173,42,57,21,4,10,0.00,0.00,0.00,,20,,0.00,6,0.00,0.00,0.00,0.00,13,0.00,0.00,5,0.00,0.00,3,25,42,86,7,142,53,69,38,195,30,147,0.00,0.00,,,,,,,19,296,46.4,299.6,200,0.00,35.1613,0,861,28538.07,"Downtown",1,10116.31,8,"EastReno-Meadowo",12.3194,6.68065,191.923,104.077,129.677,70.3226,194.257,105.343,30.0852,16.3148,7544.10,3152.50,1291.50,7022.20,11466.20,0.536656,46.998,134722.04,223.24,-0.0703011,-0.0996027,0.12487,1.0133,0.139558,67.6858,0.00,0.00,27.9117,120.16,7544.10,1635.20,2.74385,7544.10,861,12.9223,10.4021,2.62609,5.22105,11.6136,1,7.89218,4.39218,20.6088
924,"Internal",353,827,0.00,51788.00,58.4039,24.3047,17.2914,141,84,50,39,26,9,4,175,0.00,0.00,,15,,0.00,0.00,0.00,78,0.00,0.00,1,0.00,1,5,0.00,0.00,0.00,3,20,0.00,0.00,70,41,1,1,9,29,0.00,0.00,0.00,,,,,,,40,109,16.9,78.1,15,175,46.4052,0,259,8917.15,"Urban",1,1872.10,8,"EastReno-Meadowo",21.4379,18.5621,58.4183,50.5817,8.03922,6.96078,41.8575,36.2425,9.05752,7.84248,2192.70,2294.50,651,1825.10,4770.60,0.603688,21.6846,34482.83,289.128,-0.227924,-0.042049,-0.0950701,1.60062,0.139208,49.1405,24.3615,0.00,2.08812,36.055,2192.70,426.5,1.9851,2192.70,259,12.7382,9.78744,2.47201,4.19834,11.5942,0.822924,8.44802,4.94802,9.91792
925,"Internal",663,1944.00,0.00,55541.00,58.2819,32.9733,8.74486,139,175,126,96,83,30,14,569,0.00,0.00,,39,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,65,59,28,0.00,0.00,25,0.00,0.00,0.00,,,,,,,0.00,65,29.2,85.8,0.00,569,30,0,180,17280.25,"Urban",1,1396.93,8,"EastReno-Meadowo",0.00,0.00,45.5,19.5,0.00,0.00,60.06,25.74,20.44,8.76,2952.20,4309.50,1123.50,1997.70,7430.70,0.56851,85.3682,57667.79,0.00,0.168626,-0.294607,-0.0441987,1.2924,0.143727,95.2913,81.7809,0.00,0.00,25.8709,2952.20,502,3.9973,2952.20,180,12.8197,10.0787,2.72785,4.74441,11.5932,0.983669,8.19592,4.69592,16.2905
926,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,9,0.00,0.00,0.00,0.00,81,7,0.00,0.00,3,9,9,0.00,0.00,0.00,80,92,477,134,0.00,0.00,0.00,,,,,,,16,0.00,43.6,283.4,558,0.00,30.4462,0,901,24874.36,"Downtown",1,15842.30,8,"EastReno-Meadowo",11.1286,4.87139,0.00,0.00,388.11,169.89,197.115,86.2845,30.3255,13.2745,12313.80,0.00,1351.50,10962.30,12313.80,0.195418,0.00,216513.73,281.328,-0.362952,-0.048862,0.304334,-1.97657,0.099671,0.00,0.00,0.00,55.6164,89.8036,12313.80,2688.20,0.403942,12313.80,901,13.0046,10.6697,2.2437,5.40404,11.6443,1,7.65912,4.15912,
927,"Internal",176,408,0.00,64375.00,77.2059,12.7451,10.049,55,57,41,8,9,3,3,0.00,0.00,0.00,,8,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,8,2,0.00,45.0082,0,10,19062.66,"Downtown",1,449.908,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,1.09984,0.900164,4.39934,3.60066,0.00,0.00,416.6,1144.00,15,401.6,1560.60,0.396321,359.926,70212.64,0.00,1.87827,-0.294607,-0.0166734,-0.216293,0.155552,27.3772,0.00,0.00,0.311104,1.55552,416.6,105.8,1.03008,416.6,10,12.7888,10.2051,2.17714,4.73528,11.5574,0.189686,8.29033,4.79033,4.06891
928,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,7,0.00,8,28,145,0.00,0.00,0.00,0.00,,,,,,,0.00,12,10,26,196,0.00,26.5455,0,244,16970.96,"Downtown",1,10808.68,8,"EastReno-Meadowo",0.00,0.00,8.81455,3.18545,143.971,52.0291,19.0982,6.90182,7.34545,2.65455,3902.80,0.00,366,3568.00,3934.00,0.168759,177.191,174267.78,0.00,0.740398,-0.294607,0.21164,-2.21015,0.1117,0.00,0.00,0.00,21.8932,27.2548,3902.80,852.8,0.15901,3902.80,244,13.0253,10.8448,2.18535,5.16886,11.6422,1,7.60189,4.10189,
929,"Internal",206,484,0.00,107000.00,49.1736,24.1736,26.6529,36,107,22,38,2,1,0.00,0.00,0.00,0.00,,9,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,2,0.00,0.00,0.00,0.00,1,9,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.3,3.7,9,0.00,33.3333,0,13,2878.60,"Suburban",1,74.1889,8,"EastReno-Meadowo",0.00,0.00,0.00,0.00,6,3,2.46667,1.23333,0.2,0.1,582.1,1339.00,19.5,562.6,1921.10,0.42833,17.1205,10963.41,0.00,-0.256344,-0.294607,-0.146675,0.0641632,0.115882,23.8717,0.00,0.00,1.04294,1.50646,582.1,144.7,0.903789,582.1,13,12.1169,8.58835,1.21412,0.00,11.2748,0.00,10.718,7.21802,3.10908
930,"Internal",103,302,0.00,55541.00,70.1987,28.8079,0.993377,31,11,26,15,10,9,1,0.00,0.00,0.00,,4,,0.00,0.00,0.00,34,0.00,0.00,0.00,16,211,165,36,0.00,9,0.00,8,1,0.00,266,0.00,0.00,32,168,73,0.00,0.00,0.00,,,,,,,69,283,9.6,113.4,544,0.00,25.431,0,1019,21400.96,"Urban",1,11465.87,8,"EastReno-Meadowo",51.4526,17.5474,211.03,71.9698,405.655,138.345,84.5612,28.8388,7.15862,2.44138,12113.30,669.5,1528.50,11320.60,13518.60,0.283509,90.0166,152112.35,776.393,0.197571,0.383585,0.163027,-1.20473,0.114453,11.7887,0.00,0.00,62.2626,116.628,12113.30,2605.50,0.894796,12113.30,1019.00,12.9596,10.5495,2.55297,5.55824,11.6426,0.999311,7.78549,4.28549,13.6477
931,"Internal",247,518,0.00,142067.00,43.4363,13.7066,42.8571,57,135,32,17,4,1,1,0.00,0.00,0.00,,15,,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,0.00,,,,,,,2,0.00,0.00,6,3,0.00,75,0,11,1918.37,"Suburban",1,39.4231,8,"EastReno-Meadowo",0.5,1.5,0.00,0.00,0.75,2.25,1.5,4.5,0.00,0.00,565,1605.50,16.5,548.5,2170.50,0.388938,0.00,7778.89,7.16783,-0.362952,-0.288346,-0.153663,-0.280979,0.109646,27.0826,0.00,0.00,0.328939,1.20611,565,144,1.01915,565,11,12.3358,9.06004,1.58319,1.97279,11.3819,0.00,9.84322,6.34322,2.99386
932,"Internal",425,855,0.00,83929.00,67.7193,16.8421,15.4386,170,143,68,31,7,6,0.00,0.00,0.00,0.00,,29,,3,0.00,0.00,13,0.00,0.00,0.00,18,0.00,21,0.00,0.00,18,177,108,356,319,0.00,0.00,53,23,122,22,0.00,0.00,0.00,,,,,,,27.5,325.5,17.5,739.5,143,0.00,80.6373,0,1253,24787.86,"Urban",1,11004.67,8,"EastReno-Meadowo",5.32475,22.1752,63.0257,262.474,27.6887,115.311,143.187,596.312,3.38848,14.1115,8779.80,2762.50,1879.50,7746.60,12388.60,0.536259,0.00,108804.81,241.523,-0.362952,-0.0836325,0.0680039,1.00982,0.132386,56.2642,0.00,0.00,18.9313,165.88,8779.80,1883.70,2.24983,8779.80,1253.00,12.6402,9.9818,2.16509,3.21073,11.5003,0.00,8.76405,5.26405,30.7501
