"TAZ","Type","HH","HH_POP","GQPop","Median_Inc","Pct_Worker","Pct_Child","Pct_Senior","HHOF1","HHOF2","HHOF3","HHOF4","HHOF5","HHOF6","HHOF7","Elem","High","College","StudGQ_UNR","StudOff_UNR","BuildingS_UNR","NAICS11","NAICS21","NAICS22","NAICS23","NAICS31","NAICS32","NAICS33","NAICS42","NAICS44","NAICS45","NAICS48","NAICS49","NAICS51","NAICS52","NAICS53","NAICS54","NAICS55","NAICS56","NAICS61","NAICS62","NAICS71","NAICS72","NAICS81","NAICS92","NAICS99","HotelRms","AWDT","IEEI_Distance","PCT_AUTO_EE","PCT_AUTO_IEEI","PCT_TRK_EE","PCT_TRK_IEEI","Industry","Office","Service_RateHigh","Service_RateLow","Retail","K12","PctHighPay","Enplanements"
721,"Internal",5,12,0.00,90071.00,58.3333,25,16.6667,1,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,42,0.00,464,61,13,253,106,422,30,22,21,17,0.00,71,13,34,84,0.00,6,5,26,143,0.00,0.00,0.00,,,,,,,750,350,2.7,252.3,478,0.00,63.3578,0
722,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
723,"Internal",9,21,0.00,90071.00,61.9048,23.8095,14.2857,3,3,1,1,1,0.00,0.00,0.00,0.00,0.00,,0.00,,109,0.00,0.00,561,26,18,77,61,61,23,129,38,0.00,0.00,14,81,10,223,5,0.00,2,10,41,0.00,0.00,0.00,,,,,,,738.5,513.5,2.6,140.4,94,0.00,50.7803,0
724,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,30,0.00,460,0.00,22,93,239,15,5,213,84,0.00,0.00,11,65,8,0.00,0.00,6,1,3,141,0.00,0.00,0.00,,,,,,,911,238,1.5,222.5,23,0.00,66.0297,0
725,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,98,0.00,16,0.00,85,15,46,51,0.00,0.00,0.00,135,80,0.00,0.00,34,0.00,0.00,0.00,23,0.00,0.00,0.00,,,,,,,201,49,13.6,258.4,61,0.00,70.8723,0
726,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,574,2964.00,7,0.00,0.00,1382.00,,,,,,,13,0.00,172.2,408.8,2964.00,0.00,35.4779,0
727,"Internal",3,18,0.00,90071.00,0.00,0.00,100,0.00,-1,2,0.00,0.00,0.00,2,0.00,0.00,0.00,,0.00,,0.00,23,414,239,37,20,8,227,5,0.00,60,1,78,0.00,21,93,10,679,56,0.00,10,52,31,0.00,0.00,0.00,,,,,,,909.5,808.5,25.4,263.6,57,0.00,67.0213,0
728,"Internal",3,12,11,90071.00,50,0.00,50,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,171,0.00,0.00,0.00,0.00,0.00,0.00,76,0.00,0.00,131,0.00,0.00,0.00,0.00,26,0.00,37,0.00,5,0.00,1,6,0.00,0.00,0.00,,,,,,,378,37,1,36,1,0.00,44.9375,0
729,"Internal",1,2,0.00,90071.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,57,0.00,1068.00,,0.00,,0.00,7,0.00,84,51,0.00,946,135,8,52,2,28,230,0.00,13,213,1,24,28,150,2,15,21,0.00,0.00,0.00,,,,,,,1211.00,67,41.8,615.2,75,57,68.7163,0
730,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,81,0.00,0.00,131,202,7,0.00,8,150,0.00,0.00,3,3,0.00,8,0.00,5,0.00,0.00,36,0.00,0.00,0.00,,,,,,,531.5,48.5,1,46,7,0.00,61.6794,0
731,"Internal",1,2,44,90071.00,100,0.00,0.00,1,-1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,7,0.00,0.00,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,15,0.00,0.00,0.00,,,,,,,14.5,9.5,0.00,15,0.00,0.00,31.25,0
732,"Internal",1,1,0.00,90071.00,100,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,57,0.00,0.00,94,0.00,0.00,0.00,455,59,8,6,18,0.00,0.00,42,1,0.00,0.00,0.00,0.00,0.00,0.00,37,0.00,0.00,0.00,,,,,,,583,47,0.00,80,67,0.00,71.1409,0
733,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,6,0.00,0.00,720,44,362,147,254,20,83,177,23,7,0.00,41,15,0.00,81,10,3,13,64,153,0.00,0.00,0.00,,,,,,,1373.00,441,8.5,233.5,167,0.00,61.3887,0
734,"Internal",1,2,54,90071.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,842,0.00,,0.00,,9,0.00,0.00,224,25,8,101,79,33,6,8,0.00,163,7,24,280,86,702,124,865,2,10,104,345,0.00,0.00,,,,,,,342,1245.00,223.2,1345.80,49,842,64.7736,0
735,"Internal",0.00,0.00,1,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,2,0.00,0.00,0.00,56,0.00,0.00,20,0.00,0.00,64,57,0.00,0.00,34,0.00,0.00,0.00,0.00,0.00,16,85,0.00,0.00,0.00,0.00,,,,,,,199,0.00,4.8,45.2,85,0.00,39.0756,0
736,"Internal",0.00,0.00,19,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30,0.00,0.00,,0.00,,2,0.00,0.00,102,115,39,40,100,24,0.00,8,356,0.00,2,17,1172.00,36,32,0.00,249,0.00,0.00,73,0.00,0.00,0.00,,,,,,,711,119,49.8,1463.20,24,30,69.0967,0
737,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,3,5,0.00,1336.00,25,184,96,328,56,38,47,7,2,11,9,36,6,102,7,73,8,40,157,0.00,0.00,0.00,,,,,,,1363.00,776,19.8,283.2,134,0.00,55.3143,0
738,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,278,0.00,3,23,7,3,84,46,86,0.00,0.00,0.00,1,0.00,160,0.00,0.00,0.00,2,25,0.00,0.00,0.00,,,,,,,304,299,0.00,26,89,0.00,62.6087,0
739,"Internal",1,2,0.00,90071.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,1,0.00,611,0.00,257,448,415,39,9,0.00,76,15,0.00,60,45,64,110,20,3,11,60,147,0.00,0.00,0.00,,,,,,,1502.50,479.5,11.9,289.1,108,0.00,63.3433,0
740,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,32,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,2.1,4.9,32,0.00,45.0082,0
741,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,7,8,0.00,300,62,279,271,356,40,10,25,327,15,13,8,98,26,255,17,0.00,25,133,174,0.00,0.00,0.00,,,,,,,1485.00,431,14.3,335.7,183,0.00,66.9129,0
742,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,10,0.00,0.00,0.00,5,0.00,6,0.00,7,0.00,0.00,5,24,3,0.00,0.00,0.00,,,,,,,0.00,7,1.5,17.5,40,0.00,25,0
743,"Internal",54,131,0.00,90071.00,42.7481,38.9313,18.3206,16,21,2,8,7,0.00,0.00,0.00,0.00,0.00,,6,,7,0.00,0.00,84,191,104,30,0.00,0.00,0.00,38,7,0.00,0.00,16,56,0.00,65,0.00,0.00,1,6,33,0.00,0.00,0.00,,,,,,,419,107,0.3,105.7,6,0.00,60.0164,0
744,"Internal",460,907,0.00,58880.00,77.839,10.5843,11.5766,193,180,37,22,16,9,3,0.00,0.00,0.00,,4,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,16,0.00,0.00,3,13,6,0.00,1,0.00,0.00,14,71,0.00,0.00,0.00,0.00,,,,,,,16.5,1.5,4.2,31.8,71,0.00,24.2031,0
745,"Internal",0.00,0.00,26,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,490,0.00,95,59,458,87,2,328,368,0.00,0.00,5,104,10,56,18,1,11,62,95,0.00,2,0.00,,,,,,,1553.00,313,10.7,223.3,151,0.00,66.8647,0
746,"Internal",1,2,0.00,90071.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,2,0.00,0.00,45.0082,0
747,"Internal",1,2,0.00,90071.00,100,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,33,0.00,0.00,502,0.00,23,193,124,83,3,448,234,0.00,0.00,3,3,0.00,118,0.00,0.00,2,11,28,0.00,5,0.00,,,,,,,1306.00,374,0.6,35.4,97,0.00,62.1783,0
748,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28,145,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,8.4,19.6,145,0.00,75,0
749,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154,1137.00,0.00,0.00,84,0.00,9,0.00,0.00,2,0.00,0.00,112,580,23,0.00,0.00,800,,,,,,,0.00,2,33.6,194.4,1871.00,0.00,45.0082,0
750,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42,218,23,0.00,0.00,0.00,,,,,,,0.00,0.00,12.6,52.4,556,0.00,18.0791,0
751,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,1,14,0.00,0.00,0.00,33,0.00,0.00,0.00,0.00,0.00,0.00,78,406,24,0.00,0.00,0.00,,,,,,,2,0.00,23.4,111.6,421,0.00,13.2258,0
752,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,110,0.00,6,225,62,29,0.00,2,96,0.00,0.00,3,6,0.00,10,0.00,0.00,5,24,44,0.00,0.00,0.00,,,,,,,446,65,1.5,56.5,53,0.00,80.4734,0
753,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,3,0.00,46,16,0.00,0.00,5,0.00,1,0.00,9,0.00,11,41,0.00,88,459,1,0.00,0.00,0.00,,,,,,,54,11,42.8,97.2,475,0.00,33.4204,0
754,"Internal",1,3,0.00,58880.00,66.6667,33.3333,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,0.00,142,0.00,,0.00,,0.00,57,0.00,42,0.00,56,14,147,31,0.00,1,332,0.00,14,3,376,0.00,16,18,42,0.00,1,10,0.00,0.00,0.00,,,,,,,628,37,15.6,447.4,32,142,56.2745,0
755,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,246,28,0.00,17,59,8,101,236,14,0.00,0.00,22,16,0.00,44,0.00,0.00,48,251,30,0.00,0.00,0.00,,,,,,,477,167,14.4,101.6,360,0.00,70.9881,0
756,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,71,0.00,311,332,585,0.00,0.00,308,1878.00,0.00,0.00,5,2,5,242,0.00,111,0.00,0.00,11,0.00,0.00,0.00,,,,,,,3449.50,282.5,22.2,106.8,0.00,0.00,63.3304,0
757,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,24,0.00,2,80,0.00,7,0.00,51,0.00,0.00,10,0.00,0.00,8,0.00,0.00,18,92,0.00,0.00,0.00,88,,,,,,,157,8,5.4,22.6,99,0.00,15.7407,0
758,"Internal",0.00,0.00,55,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,14,370,46,0.00,14,5,521,0.00,6,16,28,137,0.00,0.00,53,5,21,0.00,0.00,0.00,0.00,,,,,,,956,137,12.1,95.9,35,0.00,67.9492,0
759,"Internal",0.00,0.00,42,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,522,0.00,10,5,200,0.00,0.00,84,0.00,0.00,0.00,8,6,0.00,3,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,,,,,,,560,264,0.00,16,0.00,0.00,75.8242,0
760,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,26,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,1.8,4.2,26,0.00,45.0082,0
761,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,31,0.00,0.00,0.00,0.00,0.00,45.0082,0
762,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
763,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
801,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,1,,0.00,0.00,0.00,6,9,0.00,0.00,0.00,143,193,0.00,0.00,7,22,0.00,22,3,8,25,26,45,232,79,0.00,0.00,0.00,,,,,,,12,14,28.7,197.3,568,0.00,26.3868,0
802,"Internal",389,705,0.00,55250.00,60.7092,12.766,26.5248,179,147,40,8,11,3,1,0.00,0.00,0.00,,29,,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,181,7,0.00,0.00,0.00,1,21,0.00,0.00,0.00,0.00,109,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,4,4,21.8,109.2,188,0.00,18.8552,0
803,"Internal",242,599,0.00,64821.00,67.1119,19.8664,13.0217,54,100,39,25,18,4,2,0.00,0.00,0.00,,15,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,0.00,0.00,0.00,0.00,3,7,0.00,0.00,0.00,0.00,0.00,9,45,2,0.00,0.00,0.00,,,,,,,0.00,0.00,2.7,18.3,58,0.00,24.6154,0
804,"Internal",32,103,0.00,68696.00,69.9029,20.3883,9.70874,4,10,3,7,6,2,0.00,0.00,0.00,0.00,,2,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,513,0.00,0.00,0.00,13,5,1,0.00,2,0.00,0.00,24,127,30,0.00,0.00,0.00,,,,,,,0.00,2,7.2,65.8,646,0.00,29.2308,0
805,"Internal",462,1214.00,0.00,132308.00,61.285,22.6524,16.0626,106,150,99,59,26,9,13,0.00,0.00,0.00,,42,,0.00,0.00,0.00,11,0.00,0.00,0.00,0.00,5,5,0.00,0.00,0.00,5,1,2,0.00,3,0.00,34,11,62,6,0.00,0.00,0.00,,,,,,,5.5,8.5,10.1,48.9,72,0.00,83.3333,0
806,"Internal",873,2269.00,0.00,67151.00,65.1829,25.606,9.21111,205,300,157,125,47,15,24,0.00,0.00,0.00,,61,,0.00,0.00,0.00,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,0.00,0.00,1,0.00,0.00,1,8,0.00,0.00,0.00,0.00,,,,,,,4.5,5.5,0.3,18.7,8,0.00,65.5172,0
807,"Internal",40,72,0.00,64821.00,70.8333,13.8889,15.2778,22,12,1,3,1,1,0.00,0.00,0.00,0.00,,3,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,3,0.00,0.00,45.0082,0
808,"Internal",36,98,0.00,129643.00,60.2041,22.449,17.3469,7,11,10,4,2,1,1,0.00,0.00,0.00,,4,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,3.2,4.8,0.00,0.00,45.0082,0
809,"Internal",365,800,0.00,68696.00,61.375,21.875,16.75,142,103,55,48,10,4,3,0.00,0.00,0.00,,28,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13,2,0.00,0.00,0.00,31,11,62,22,0.00,0.00,0.00,,,,,,,0.00,0.00,9.5,69.5,62,0.00,36.7521,0
810,"Internal",135,322,0.00,64821.00,64.9068,19.5652,15.528,40,43,26,18,4,2,2,0.00,0.00,0.00,,10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,14,0.00,0.00,0.00,0.00,80.9524,0
811,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
812,"Internal",2,3,0.00,63274.00,66.6667,33.3333,0.00,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,5,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.5,5.5,0.00,5,8,0.00,33.3333,0
813,"Internal",0.00,0.00,0.00,89930.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,2,0.00,45,80,0
814,"Internal",142,401,8,68696.00,59.1022,25.6858,15.212,28,45,26,24,8,8,3,0.00,0.00,0.00,,14,,0.00,0.00,0.00,5,0.00,0.00,0.00,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,31,0.00,0.00,0.00,0.00,0.00,0.00,15,0.00,0.00,0.00,,,,,,,10.5,2.5,0.00,46,0.00,0.00,58.4906,0
815,"Internal",99,240,0.00,97979.00,54.1667,30,15.8333,37,28,9,14,6,1,4,0.00,0.00,0.00,,10,,0.00,0.00,0.00,8,3,0.00,0.00,0.00,122,14,0.00,55,0.00,18,8,2,0.00,2,0.00,0.00,37,193,26,0.00,0.00,0.00,,,,,,,62,6,11.1,79.9,329,0.00,18.1507,0
816,"Internal",198,502,0.00,68696.00,64.5418,23.7052,11.753,40,85,27,26,15,3,2,0.00,0.00,0.00,,12,,0.00,0.00,0.00,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,4,4,0.00,0.00,0.00,0.00,49.1228,0
817,"Internal",284,768,0.00,102250.00,57.9427,22.2656,19.7917,48,107,61,32,25,7,4,0.00,0.00,0.00,,21,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,2,0.00,0.00,50,0
818,"Internal",124,330,1,107000.00,67.2727,22.4242,10.303,17,59,15,21,7,4,1,0.00,0.00,0.00,,11,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,2,0.00,0.00,1,0.00,0.00,0.00,,,,,,,0.00,0.00,0.4,4.6,0.00,0.00,0.00,0
819,"Internal",270,692,0.00,97979.00,55.0578,25.4335,19.5087,39,126,45,41,13,5,1,507,0.00,0.00,,21,,0.00,0.00,0.00,1,0.00,0.00,0.00,0.00,6,16,0.00,0.00,0.00,14,3,7,0.00,0.00,52,100,10,52,51,0.00,0.00,0.00,,,,,,,0.5,0.5,43.8,193.2,74,507,37.6471,0
820,"Internal",227,671,0.00,107000.00,63.9344,23.994,12.0715,32,66,62,30,25,8,4,0.00,0.00,0.00,,18,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,50,0
821,"Internal",108,274,0.00,89231.00,75.5474,18.9781,5.47445,34,29,10,28,3,3,1,0.00,0.00,0.00,,7,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,45.0082,0
822,"Internal",44,123,0.00,71406.00,69.1057,21.9512,8.94309,7,13,10,11,2,1,0.00,0.00,0.00,0.00,,2,,0.00,0.00,0.00,192,0.00,0.00,0.00,0.00,11,56,0.00,0.00,0.00,14,2,2,0.00,0.00,36,181,26,139,40,7,0.00,0.00,,,,,,,96,103,58.4,242.6,206,0.00,25.0559,0
823,"Internal",590,1386.00,0.00,71406.00,64.5022,24.0981,11.3997,169,223,96,50,36,9,7,0.00,0.00,0.00,,48,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,2,0.00,70,0.00,29,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,70,5.8,31.2,0.00,0.00,26.4706,0
824,"Internal",170,511,0.00,129643.00,56.5558,24.8532,18.591,24,41,42,46,10,4,3,0.00,0.00,0.00,,18,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0.00,1,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,1,0.2,0.8,0.00,0.00,31.8182,0
825,"Internal",150,400,0.00,133611.00,64.5,24.75,10.75,22,58,33,28,5,2,2,0.00,0.00,0.00,,10,,0.00,0.00,0.00,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,1.5,3.5,0.00,0.00,0.00,0.00,38.4615,0
826,"Internal",114,197,0.00,63274.00,57.3604,13.198,29.4416,74,16,13,3,8,0.00,0.00,0.00,0.00,0.00,,10,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,33.3333,0
827,"Internal",460,1053.00,0.00,89231.00,68.9459,18.3286,12.7255,160,160,57,42,24,5,12,544,1647.00,0.00,,36,,0.00,0.00,0.00,17,0.00,0.00,0.00,41,0.00,0.00,0.00,0.00,0.00,0.00,8,8,0.00,0.00,188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,49.5,8.5,75.2,128.8,0.00,2191.00,68.3673,0
828,"Internal",234,639,0.00,133611.00,53.2081,31.4554,15.3365,28,90,55,48,5,7,1,481,0.00,0.00,,24,,0.00,0.00,0.00,59,0.00,0.00,0.00,13,0.00,7,2,0.00,0.00,0.00,8,6,0.00,3,53,0.00,3,18,23,0.00,0.00,0.00,,,,,,,44.5,32.5,22.1,70.9,25,481,60,0
